source.name	sequenceID	species	subtype	genotype	isolate_data.country	isolate_data.host_sci_name	isolate_data.collection_year
ncbi-nuccore-srlv	LR735179	SRLV	BC	-	Italy:Umbria, Perugia	Ovis aries	2018
ncbi-nuccore-srlv	LR735180	SRLV	BC	B3	Italy:Umbria, Perugia	Ovis aries	2018
ncbi-nuccore-srlv	LR735181	SRLV	BC	B3	Italy:Basilicata, Potenza	Ovis aries	2018
ncbi-nuccore-srlv	LR735182	SRLV	BC	B2	Italy:Basilicata, Potenza	Ovis aries	2018
ncbi-nuccore-srlv	LR735183	SRLV	BC	B2	Italy:Basilicata, Potenza	Ovis aries	2018
ncbi-nuccore-srlv	LR735184	SRLV	BC	B2	Italy:Basilicata, Potenza	Ovis aries	2018
ncbi-nuccore-srlv	LR735185	SRLV	BC	-	Italy:Basilicata, Potenza	Ovis aries	2018
ncbi-nuccore-srlv	LR735186	SRLV	BC	B3	Italy:Basilicata, Potenza	Ovis aries	2018
ncbi-nuccore-srlv	LR735187	SRLV	BC	B3	Italy:Abruzzo, L'Aquila	Ovis aries	2018
ncbi-nuccore-srlv	LR735188	SRLV	BC	B1	Italy:Umbria, Perugia	Capra hircus	2018
ncbi-nuccore-srlv	LR735189	SRLV	BC	B1	Italy:Piemonte, Alessandria	Capra hircus	2018
ncbi-nuccore-srlv	LR735190	SRLV	BC	B1	Italy:Piemonte, Cuneo	Capra hircus	2018
ncbi-nuccore-srlv	LR735191	SRLV	BC	B3	Italy:Toscana, Grosseto	Ovis aries	2018
ncbi-nuccore-srlv	LR735192	SRLV	BC	B3	Italy:Toscana, Grosseto	Ovis aries	2018
ncbi-nuccore-srlv	LR735193	SRLV	BC	B2	Italy:Calabria, Cosenza	Ovis aries	2018
ncbi-nuccore-srlv	LR735194	SRLV	BC	B1	Italy:Umbria, Terni	Capra hircus	2018
ncbi-nuccore-srlv	LR735202	SRLV	A	-	Italy:Umbria, Perugia	Ovis aries	2018
ncbi-nuccore-srlv	LR735203	SRLV	A	A8	Italy:Piemonte, Torino	Capra hircus	2018
ncbi-nuccore-srlv	LR735204	SRLV	BC	B1	Italy:Marche, Ancona	Capra hircus	2018
ncbi-nuccore-srlv	LR735205	SRLV	BC	B1	Italy:Basilicata, Potenza	Capra hircus	2018
ncbi-nuccore-srlv	LR735206	SRLV	BC	B3	Italy:Basilicata, Potenza	Ovis aries	2018
ncbi-nuccore-srlv	LR735207	SRLV	BC	B2	Italy:Umbria, Perugia	Ovis aries	2018
ncbi-nuccore-srlv	LR735208	SRLV	A	A3	Italy:Lazio, Roma	Ovis aries	2018
ncbi-nuccore-srlv	LR735209	SRLV	BC	B1	Italy:Umbria, Perugia	Capra hircus	2018
ncbi-nuccore-srlv	LR735210	SRLV	A	A18	Italy:Umbria, Perugia	Capra hircus	2018
ncbi-nuccore-srlv	LR735211	SRLV	BC	B1	Italy:Toscana, Siena	Capra hircus	2018
ncbi-nuccore-srlv	LR735212	SRLV	BC	B1	Italy:Piemonte, Cuneo	Capra hircus	2018
ncbi-nuccore-srlv	LR735213	SRLV	BC	B1	Italy:Umbria, Terni	Capra hircus	2018
ncbi-nuccore-srlv	LR735214	SRLV	A	A18	Italy:Lazio, Roma	Ovis aries	2018
ncbi-nuccore-srlv	LR735215	SRLV	A	A8	Italy:Piemonte, Torino	Capra hircus	2018
ncbi-nuccore-srlv	LR735216	SRLV	BC	B2	Italy:Calabria, Cosenza	Ovis aries	2018
ncbi-nuccore-srlv	LR735217	SRLV	BC	B2	Italy:Calabria, Cosenza	Ovis aries	2018
ncbi-nuccore-srlv	LR735218	SRLV	BC	B2	Italy:Calabria, Cosenza	Ovis aries	2018
ncbi-nuccore-srlv	LR735229	SRLV	BC	B3	Italy:Umbria, Perugia	Ovis aries	2019
ncbi-nuccore-srlv	LR735230	SRLV	BC	B2	Italy:Puglia, Foggia	Ovis aries	2019
ncbi-nuccore-srlv	LR735231	SRLV	BC	-	Italy:Umbria, Perugia	Ovis aries	2019
ncbi-nuccore-srlv	LR735232	SRLV	BC	B3	Italy:Umbria, Perugia	Ovis aries	2019
ncbi-nuccore-srlv	LR735233	SRLV	A	-	Italy:Umbria, Perugia	Ovis aries	2019
ncbi-nuccore-srlv	LR735234	SRLV	BC	B1	Italy:Basilicata, Potenza	Capra hircus	2019
ncbi-nuccore-srlv	LR735235	SRLV	BC	B1	Italy:Basilicata, Potenza	Capra hircus	2019
ncbi-nuccore-srlv	LR735236	SRLV	BC	B3	Italy:Umbria, Perugia	Ovis aries	2019
ncbi-nuccore-srlv	LR735237	SRLV	A	A1	Italy:Campania, Salerno	Capra hircus	2019
ncbi-nuccore-srlv	LR735238	SRLV	A	A18	Italy:Basilicata, Potenza	Ovis aries	2019
ncbi-nuccore-srlv	LR735239	SRLV	A	A18	Italy:Basilicata, Potenza	Ovis aries	2019
ncbi-nuccore-srlv	LR735240	SRLV	A	A18	Italy:Basilicata, Potenza	Ovis aries	2019
ncbi-nuccore-srlv	LR735686	SRLV	BC	B1	Italy:Lombardia, Como	Capra hircus	2014
ncbi-nuccore-srlv	LR735687	SRLV	BC	B1	Italy:Lombardia, Como	Capra hircus	2014
ncbi-nuccore-srlv	LR735688	SRLV	BC	B1	Italy:Lombardia, Como	Capra hircus	2014
ncbi-nuccore-srlv	LR735689	SRLV	BC	B1	Italy:Lombardia, Como	Capra hircus	2014
ncbi-nuccore-srlv	LR735690	SRLV	BC	B1	Italy:Lombardia, Como	Capra hircus	2014
ncbi-nuccore-srlv	LR735691	SRLV	BC	B3	Italy:Umbria, Perugia	Ovis aries	2014
ncbi-nuccore-srlv	LR735692	SRLV	BC	B3	Italy:Umbria, Perugia	Ovis aries	2014
ncbi-nuccore-srlv	LR735693	SRLV	BC	B3	Italy:Toscana, Grosseto	Ovis aries	2014
ncbi-nuccore-srlv	LR735694	SRLV	BC	B1	Italy:Umbria, Terni	Capra hircus	2014
ncbi-nuccore-srlv	LR735695	SRLV	A	-	Italy:Calabria, Crotone	Ovis aries	2014
ncbi-nuccore-srlv	LR735696	SRLV	BC	B3	Italy:Umbria, Perugia	Ovis aries	2015
ncbi-nuccore-srlv	LR735697	SRLV	A	-	Italy:Umbria, Perugia	Ovis aries	2015
ncbi-nuccore-srlv	LR735698	SRLV	BC	B1	Italy:Umbria, Perugia	Ovis aries	2015
ncbi-nuccore-srlv	LR735699	SRLV	BC	-	Italy:Basilicata, Potenza	Ovis aries	2015
ncbi-nuccore-srlv	LR735700	SRLV	BC	B1	Italy:Piemonte, Torino	Capra hircus	2015
ncbi-nuccore-srlv	M10131	SRLV	A	A1	-	-	-
ncbi-nuccore-srlv	M14149	SRLV	-	-	-	-	-
ncbi-nuccore-srlv	M21924	SRLV	-	-	-	-	-
ncbi-nuccore-srlv	M23048	SRLV	A	A1	-	Capra hircus	-
ncbi-nuccore-srlv	M25409	SRLV	A	A1	-	-	-
ncbi-nuccore-srlv	M33677	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	M60609	SRLV	A	A1	-	-	-
ncbi-nuccore-srlv	M60855	SRLV	BC	B1	-	-	-
ncbi-nuccore-srlv	M63105	SRLV	-	-	-	-	-
ncbi-nuccore-srlv	M63106	SRLV	BC	-	-	-	-
ncbi-nuccore-srlv	MH179145	SRLV	BC	B2	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH179146	SRLV	BC	B2	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH179147	SRLV	A	A4	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH179148	SRLV	A	A4	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH179149	SRLV	A	A4	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH179150	SRLV	BC	B2	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH179151	SRLV	A	A4	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH179152	SRLV	A	A1	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH179153	SRLV	A	A4	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH179154	SRLV	A	A4	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH179155	SRLV	A	A4	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH179156	SRLV	BC	B2	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH179157	SRLV	A	A4	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH179158	SRLV	A	A4	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH179159	SRLV	A	A4	Spain: Castilla y Leon	Ovis aries	2017
ncbi-nuccore-srlv	MH790874	SRLV	A	A1	Poland	Ovis aries	2018
ncbi-nuccore-srlv	MH790875	SRLV	A	-	Poland	Ovis aries	2018
ncbi-nuccore-srlv	MH790876	SRLV	A	A3	Poland	Ovis aries	2018
ncbi-nuccore-srlv	MH790877	SRLV	A	A3	Poland	Ovis aries	2018
ncbi-nuccore-srlv	MH790878	SRLV	A	A3	Poland	Ovis aries	2018
ncbi-nuccore-srlv	MH790879	SRLV	A	A3	Poland	Ovis aries	2018
ncbi-nuccore-srlv	MH790880	SRLV	A	A3	Poland	Ovis aries	2018
ncbi-nuccore-srlv	MH790881	SRLV	A	A3	Poland	Ovis aries	2018
ncbi-nuccore-srlv	MH790882	SRLV	A	A3	Poland	Ovis aries	2018
ncbi-nuccore-srlv	MH790883	SRLV	A	A3	Poland	Ovis aries	2018
ncbi-nuccore-srlv	MH790884	SRLV	A	A3	Poland	Ovis aries	2018
ncbi-nuccore-srlv	MH790885	SRLV	A	A3	Poland	Ovis aries	2018
ncbi-nuccore-srlv	MH790886	SRLV	A	-	Poland	Ovis aries	2018
ncbi-nuccore-srlv	MH790887	SRLV	A	A3	Poland	Ovis aries	2018
ncbi-nuccore-srlv	MH816978	SRLV	BC	B1	Thailand: Chiang Rai	Capra hircus	2017
ncbi-nuccore-srlv	MH827518	SRLV	BC	B1	Thailand: Lampang	Capra hircus	2018
ncbi-nuccore-srlv	MH827519	SRLV	BC	B1	Thailand: Lampang	Capra hircus	2018
ncbi-nuccore-srlv	MH827520	SRLV	BC	B1	Thailand: Chiang Rai	Capra hircus	2017
ncbi-nuccore-srlv	MH827521	SRLV	BC	B1	Thailand: Chiang Rai	Capra hircus	2017
ncbi-nuccore-srlv	MH936675	SRLV	BC	B1	Brazil	Capra hircus	2015
ncbi-nuccore-srlv	MK098477	SRLV	A	A0	Iran	Ovis aries	2015
ncbi-nuccore-srlv	MK098478	SRLV	A	A0	Iran	Ovis aries	2015
ncbi-nuccore-srlv	MK098479	SRLV	A	A0	Iran	Ovis aries	2015
ncbi-nuccore-srlv	MK098480	SRLV	A	A0	Iran	Ovis aries	2015
ncbi-nuccore-srlv	MK098481	SRLV	A	A0	Iran	Ovis aries	2015
ncbi-nuccore-srlv	MK098482	SRLV	A	A0	Iran	Ovis aries	2015
ncbi-nuccore-srlv	MK098489	SRLV	A	-	Iran	Ovis aries	2015
ncbi-nuccore-srlv	MK348245	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348246	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348247	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348248	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348249	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348250	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348251	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348252	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348253	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348254	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348255	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348256	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348257	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348258	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348259	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348260	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348261	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348262	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348263	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348264	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348265	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348266	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348267	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348268	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348269	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348270	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348271	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348272	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348273	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348274	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348275	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348276	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348277	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348278	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348279	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348280	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348281	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348282	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348283	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348284	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348285	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348286	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348287	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348288	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348289	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348290	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348291	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348292	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348293	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348294	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348295	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348296	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348297	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348298	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348299	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348300	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348301	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348302	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348303	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348304	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348305	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348306	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348307	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348308	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348309	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348310	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348311	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348312	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348313	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348314	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348315	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348316	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348317	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348318	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348319	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348320	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348321	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348322	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348323	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348324	SRLV	A	-	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348325	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348326	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348327	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348328	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348329	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348330	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348331	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348332	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348333	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348334	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348335	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348336	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348337	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348338	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348339	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348340	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348341	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348342	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348343	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348344	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348345	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348346	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348347	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348348	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348349	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348350	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348351	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348352	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348353	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348354	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348355	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348356	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348357	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348358	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348359	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348360	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348361	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348362	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348363	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348364	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348365	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348366	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348367	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348368	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348369	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348370	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348371	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348372	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348373	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348374	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348375	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348376	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348377	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348378	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348379	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348380	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348381	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348382	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348383	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348384	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348385	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348386	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348387	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348388	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348389	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348390	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348391	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348392	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348393	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348394	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348395	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348396	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348397	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348398	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348399	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348400	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348401	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348402	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348403	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348404	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348405	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348406	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348407	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348408	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348409	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348410	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348411	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348412	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348413	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348414	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348415	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348416	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348417	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348418	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348419	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348420	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348421	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348422	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348423	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348424	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348425	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348426	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348427	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348428	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK348429	SRLV	A	A3	Poland	Capra hircus	-
ncbi-nuccore-srlv	MK503987	SRLV	A	A0	Mongolia	Ovis aries breed Khalkha	2018
ncbi-nuccore-srlv	MK573535	SRLV	A	A0	Mongolia	Ovis aries	2018
ncbi-nuccore-srlv	MN186565	SRLV	A	A3	Turkey	Ovis aries	2016
ncbi-nuccore-srlv	MN233104	SRLV	A	-	Germany	Ovis aries	2014
ncbi-nuccore-srlv	MN233105	SRLV	A	-	Germany	Ovis aries	2013
ncbi-nuccore-srlv	MN233106	SRLV	A	A1	Germany	Ovis aries	2015
ncbi-nuccore-srlv	MN233107	SRLV	A	-	Germany	Ovis aries	2015
ncbi-nuccore-srlv	MN233108	SRLV	A	A1	Germany	Ovis aries	2015
ncbi-nuccore-srlv	MN233109	SRLV	A	A1	Germany	Ovis aries	2015
ncbi-nuccore-srlv	MN233110	SRLV	A	A1	Germany	Ovis aries	2015
ncbi-nuccore-srlv	MN233111	SRLV	A	A1	Germany	Ovis aries	2015
ncbi-nuccore-srlv	MN233112	SRLV	A	A1	Germany	Ovis aries	2015
ncbi-nuccore-srlv	MN233113	SRLV	A	A1	Germany	Ovis aries	2015
ncbi-nuccore-srlv	MN233114	SRLV	A	-	Germany	Ovis aries	2014
